building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area,height,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other,square,difference
247,4,144,4878,2,40,37,5,d502,337f,e0e2,b1b4,f962,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
19102,10,637,5341,2,10,32,3,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,5.656854249492381,2.6568542494923806
12566,1,123,1715,2,15,43,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,6.557438524302,2.5574385243020004
14695,5,87,1446,2,5,28,3,808e,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,2.2915026221291814
29,1,26,797,1,60,35,3,808e,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,2.916079783099616
1119,27,1230,10515,2,15,69,5,808e,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,1,0,0,1,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.306623862918075,3.306623862918075
15354,1,575,4975,2,5,47,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,1.855654600401044
7407,10,421,2719,2,5,37,5,d502,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
14686,1,162,4094,2,40,28,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
4842,3,410,5158,2,30,30,3,2f15,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,2.477225575051661
6171,2,173,2528,1,5,20,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.47213595499958,2.4721359549995796
12435,15,125,615,3,20,45,8,d502,337f,7e76,b1b4,9eb0,3356,8e3f,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.708203932499369,-1.2917960675006306
19250,8,273,5225,2,15,40,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,6.324555320336759,2.324555320336759
10166,6,1,100,2,25,74,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,cae1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8.602325267042627,5.602325267042627
633,5,78,1034,2,20,19,3,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.358898943540674,1.358898943540674
8238,8,305,1794,2,5,42,3,d502,6c3e,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,6.48074069840786,3.4807406984078604
8152,8,469,3979,2,0,54,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.3484692283495345,3.3484692283495345
19927,2,174,1903,3,25,27,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,0.19615242270663202
4745,3,134,591,3,15,28,6,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,-0.7084973778708186
868,7,324,2374,3,10,25,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
9512,2,61,191,2,0,14,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.7416573867739413,0.7416573867739413
15387,3,272,2678,2,30,32,4,808e,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,1.6568542494923806
7165,5,461,4426,2,50,26,4,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,1.0990195135927845
9735,4,242,2532,2,10,31,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,1.5677643628300215
13155,6,569,5777,2,30,25,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0,2.0
13950,6,695,5571,2,20,31,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,-0.4322356371699785
6119,20,66,370,2,45,24,3,808e,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,4.898979485566356,1.8989794855663558
4129,8,423,2564,2,10,36,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,6.0,3.0
3559,6,687,5367,2,20,39,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,0.2449979983983983
18887,5,74,576,2,0,82,4,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,1,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,9.055385138137417,5.055385138137417
11250,1,15,12,2,5,13,4,d502,858b,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.605551275463989,-0.3944487245360109
16323,4,155,529,1,0,27,3,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,2.196152422706632
860,11,18,752,3,80,32,7,d502,337f,e0e2,b1b4,67f9,1787,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,-1.3431457505076194
7785,8,301,1385,2,15,32,4,d502,6c3e,e0e2,b1b4,f962,3356,a779,0,0,0,1,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,1.6568542494923806
4105,1,107,1473,2,0,52,6,d502,337f,7e76,467b,9eb0,bfba,a779,0,0,0,1,0,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,7.211102550927978,1.2111025509279782
18694,13,584,5967,2,25,51,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.14142842854285,4.14142842854285
10723,4,170,1241,2,0,34,5,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.830951894845301,0.8309518948453007
15511,2,135,1112,1,0,26,1,d502,337f,e0e2,b1b4,441a,bfba,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,4.0990195135927845
14484,2,60,113,1,5,41,2,d502,858b,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,1,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.4031242374328485,4.4031242374328485
848,15,736,6500,3,10,37,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
1243,3,551,4874,1,5,30,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,3.477225575051661
12462,0,111,632,2,5,28,3,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,2.2915026221291814
5325,12,24,195,2,35,16,5,d502,337f,7e76,b1b4,9eb0,3356,a779,1,1,0,0,1,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,-1.0
16338,3,86,1469,2,20,74,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.602325267042627,3.6023252670426267
6179,2,212,778,2,5,31,6,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,-0.4322356371699785
17564,4,598,5822,2,15,77,6,d502,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.774964387392123,2.7749643873921226
3460,1,0,24,3,50,146,8,d502,6c3e,e0e2,467b,f962,bcab,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,12.083045973594572,4.083045973594572
12522,2,53,348,2,20,37,5,808e,337f,7e76,b1b4,f962,3356,84cf,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
18755,3,267,3213,2,30,12,3,808e,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,3.4641016151377544,0.4641016151377544
16386,2,53,817,2,20,23,7,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,1,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.795831523312719,-2.204168476687281
10381,8,117,1280,2,20,28,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
4011,27,926,7345,2,5,45,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.708203932499369,1.7082039324993694
5572,10,458,4758,2,25,46,3,808e,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,3.782329983125268
15609,9,28,1102,4,55,74,10,d502,337f,67f9,b440,9eb0,bcab,a779,1,1,0,0,1,1,0,0,0,0,0,c8e1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,8.602325267042627,-1.3976747329573733
17432,1,15,12,2,0,89,5,d502,467b,67f9,467b,67f9,bfba,a779,0,0,0,0,0,0,0,0,1,0,0,cae1,1.0,1.0,0,0,1,0,0,0,0,0,0,0,9.433981132056603,4.433981132056603
9054,2,228,886,2,20,32,4,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,1.6568542494923806
3863,0,39,851,4,120,31,8,d502,337f,7e76,b1b4,9eb0,bcab,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,-2.4322356371699785
2551,0,247,1975,2,10,35,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,1.9160797830996161
19505,1,244,3002,1,35,37,2,d502,337f,7e76,b1b4,441a,3356,a779,1,1,1,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,4.082762530298219
3047,4,210,768,2,20,48,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.928203230275509,2.9282032302755088
2431,19,581,6514,2,10,30,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,5.477225575051661,1.4772255750516612
16694,10,276,2731,2,15,17,3,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.123105625617661,1.1231056256176606
18002,6,1,7,2,20,34,5,d502,337f,e0e2,b1b4,9eb0,3356,a779,0,0,0,0,0,1,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.830951894845301,0.8309518948453007
17476,3,149,604,3,35,47,5,d502,337f,7e76,b1b4,f962,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,1.855654600401044
1940,9,62,178,2,20,33,5,d502,337f,7e76,b1b4,f962,3356,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,0.7445626465380286
15240,3,315,2814,1,0,30,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,3.477225575051661
13728,8,363,2121,2,35,19,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.358898943540674,0.358898943540674
3825,18,883,6832,2,20,28,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,2.2915026221291814
5875,22,881,8273,2,10,27,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,0.19615242270663202
15722,12,13,399,3,35,48,6,d502,337f,7e76,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.928203230275509,0.9282032302755088
1229,9,29,2756,2,20,70,4,d502,337f,7e76,b1b4,f962,3356,a779,1,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.366600265340756,4.366600265340756
15509,4,259,3412,2,30,27,6,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,-0.803847577293368
16145,6,585,4214,1,20,28,5,808e,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,0.29150262212918143
6820,0,7,164,3,10,81,9,d502,6c3e,67f9,467b,67f9,3356,84cf,0,0,0,0,0,1,0,0,0,0,0,c8e1,2.0,1.0,0,0,1,0,0,0,0,0,0,0,9.0,0.0
4855,9,30,242,1,10,11,1,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.3166247903554,2.3166247903554
1474,8,117,514,2,10,31,5,808e,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,0.5677643628300215
14525,2,55,3839,2,5,29,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,2.3851648071345037
1733,23,1040,8339,1,5,22,2,2f15,337f,7e76,b1b4,441a,3356,d2d9,0,1,0,0,0,0,0,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.69041575982343,2.6904157598234297
2628,10,448,3363,2,20,37,4,d502,337f,7e76,b1b4,f962,3356,84cf,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,2.0827625302982193
11942,5,451,6457,2,25,54,7,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.3484692283495345,0.34846922834953453
11255,4,300,656,2,10,33,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,2.7445626465380286
13810,5,451,1457,2,0,24,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.898979485566356,-1.1010205144336442
2622,3,40,99,2,40,34,5,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,5.830951894845301,0.8309518948453007
7797,0,148,2133,3,80,35,7,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,-1.0839202169003839
6459,9,45,772,1,0,52,3,d502,337f,7e76,b1b4,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.211102550927978,4.211102550927978
4562,26,798,7915,2,10,37,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
5052,1,630,5332,2,15,19,4,808e,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.358898943540674,0.358898943540674
10597,15,419,4460,2,10,42,4,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.48074069840786,2.4807406984078604
17146,7,721,5307,1,40,30,1,d502,858b,7e76,b1b4,441a,3356,a779,0,0,0,0,0,0,0,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,4.477225575051661
7444,7,666,8259,2,5,56,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,4.483314773547883
5110,1,89,596,2,25,39,5,d502,858b,e0e2,b1b4,f962,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,1.2449979983983983
3890,0,617,3866,2,15,51,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,7.14142842854285,2.1414284285428504
6810,8,287,3670,3,0,35,8,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,-2.083920216900384
19368,3,134,1736,2,5,35,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,1.9160797830996161
19777,9,9,139,3,20,56,5,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,2.4833147735478827
14260,24,1273,9951,2,15,39,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,1.2449979983983983
3314,3,281,6609,3,45,33,5,808e,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,0.7445626465380286
3441,9,28,1102,3,100,56,9,d502,337f,7e76,b440,9eb0,1787,a779,1,1,0,0,1,1,0,0,0,0,0,ab03,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,-1.5166852264521173
14137,9,11,346,3,25,112,9,d502,337f,7e76,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,10.583005244258363,1.5830052442583629
14377,1,32,398,2,30,70,6,d502,6c3e,7e76,b1b4,9eb0,bcab,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,8.366600265340756,2.3666002653407556
991,17,69,522,1,5,46,2,d502,467b,67f9,467b,441a,bfba,a779,0,0,0,0,0,1,0,0,1,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,6.782329983125268,4.782329983125268
914,27,926,9609,2,5,44,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.6332495807108,1.6332495807107996
10022,8,90,3057,3,5,27,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,-0.803847577293368
8377,6,446,1154,2,20,50,5,808e,858b,e0e2,b1b4,9eb0,bfba,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0710678118654755,2.0710678118654755
14052,1,42,460,2,15,28,3,808e,858b,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,2.2915026221291814
3654,8,416,2395,3,5,24,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.898979485566356,-0.10102051443364424
12362,0,7,35,4,10,35,11,d502,467b,67f9,467b,67f9,bfba,a779,0,0,0,0,0,0,0,0,0,1,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,5.916079783099616,-5.083920216900384
9811,0,76,677,2,30,23,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.795831523312719,-0.2041684766872809
7418,3,267,3213,1,10,35,2,2f15,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,3.916079783099616
18868,4,191,3290,2,20,47,4,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,2.855654600401044
740,20,722,4948,2,45,37,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
31,23,911,6942,2,25,29,5,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,0.38516480713450374
971,1,14,159,2,20,26,4,d502,858b,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,1.0990195135927845
5839,0,589,6458,2,25,31,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,0.5677643628300215
10756,8,163,1392,3,10,70,6,d502,337f,7e76,b1b4,9eb0,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,1.0,0,1,0,0,0,0,0,0,0,1,8.366600265340756,2.3666002653407556
3962,8,305,2734,2,50,31,3,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,2.5677643628300215
5560,2,22,5,2,10,92,5,808e,467b,67f9,467b,67f9,bfba,a779,0,0,0,0,0,0,0,0,0,1,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,9.591663046625438,4.591663046625438
1116,5,207,1810,2,10,28,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
5805,7,232,3965,3,35,46,6,d502,337f,7e76,b1b4,9eb0,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,0.7823299831252681
